question,answer,french_question
"Steve wanted to make a total of $100 within four days, so he took on a berry-picking job in Sweden. The job paid $2 for every pound of lingonberries picked. On Monday he picked 8 pounds. Tuesday’s harvest was triple what he had picked the previous day. On Wednesday he felt very tired and decided to rest. How many pounds of lingonberries did Steve have to pick on Thursday?","How much did Steve make on Monday? ** On Monday, Steve was paid 8 * 2 = <<8*2=16>>16 dollars
How many pounds did Steve pick on Tuesday? ** Tuesday’s harvest was 3 * 8 = <<3*8=24>>24 pounds
How much did Steve make on Tuesday? ** The 24 pounds Steve picked on Tuesday gave him 24 * 2 = <<24*2=48>>48 dollars
How much did Steve make on the first two days? ** So, the amount Steve earned from the first two days on the job is 16 +48 = <<16+48=64>>64 dollars
How much did Steve make on the first three days? ** Since Steve rested on Wednesday, he made 0 dollars, meaning his earnings were 64 + 0 = <<64+0=64>>64 dollars
How much did Steve miss his target by? ** The difference between Steve’s earnings and his target is 100 - 64 = <<100-64=36>>36 dollars
How many pounds of lingonberries did Steve need to pick on Thursday? ** Since he was paid 2 dollars for each pound of lingonberries, Steve needed to pick 36/2 = <<36/2=18>>18 pounds
#### 18","Steve voulait gagner un total de 100 $ en quatre jours, il a donc pris un travail de cueillette en Suède. Le travail a payé 2 $ pour chaque livre de Lingonberries choisie. Lundi, il a choisi 8 livres. La récolte de mardi était triple ce qu’il avait choisi la veille. Mercredi, il s'est senti très fatigué et a décidé de se reposer. Combien de livres de Lingonberries Steve a-t-il dû choisir jeudi?"
"Bert was able to sell 8 toy phones for $18 each, while Tory was able to sell 7 toy guns for $20 each. How much more did Bert earn than Tory?","How much did Bert earn from selling the toy phones? ** Bert was able to earn 8 x $18 = $<<8*18=144>>144 for the toy phones.
How much did Tory earn from selling the toy guns? ** While Tory was able to earn 7 x $20 = $<<7*20=140>>140 for the toy guns.
How much more did Bert earn than Tory? ** Therefore, Bert was able to earn $144 – $140 = $<<144-140=4>>4 more than Tory.
#### 4","Bert a pu vendre 8 téléphones jouets pour 18 $ chacun, tandis que Tory a pu vendre 7 pistolets pour 20 $ chacun. Combien plus Bert a-t-il gagné que Tory?"
"Pauline will make tacos for dinner. She bought a box of taco shells that cost $5, 4 bell peppers that cost $1.5 each, and 2 pounds of meat that cost $3 per pound.  How much did she spend in all?","How much did the bell peppers cost? ** She spent 4 x $1.5 = $<<4*1.5=6>>6 for the four bell peppers.
How much did the meat cost? ** She spent 2 x $3 = $<<2*3=6>>6 for the 2 pounds of meat.
How much did Pauline spend in all? ** So, Pauline spent $5 + $6 + $6 = $<<5+6+6=17>>17 in all.
#### 17","Pauline fera des tacos pour le dîner. Elle a acheté une boîte de coquilles de tacos qui coûtent 5 $, 4 poivrons qui coûtent 1,5 $ chacune et 2 livres de viande qui coûtent 3 $ la livre.  Combien a-t-elle dépensé en tout?"
A package of candy has 3 servings with 120 calories each.  John eats half the package.  How many calories did he eat?,"How many calories were in the package? ** There were 3*120=<<3*120=360>>360 calories in the package
How many calories did John eat? ** So he ate 360/2=<<360/2=180>>180 calories
#### 180",Un paquet de bonbons a 3 portions avec 120 calories chacune.  John mange la moitié du colis.  Combien de calories a-t-il mangé?
"Diane bought twenty more apples than Cecile. If Cecile bought 15 apples, how many apples did they buy altogether?","How many apples did Diane buy? ** Diane bought 15 + 20 = <<15+20=35>>35 apples.
How many apples did they buy altogether? ** Therefore, they bought 15 + 35 = <<15+35=50>>50 apples altogether.
#### 50","Diane a acheté vingt pommes de plus que Cecile. Si Cecile a acheté 15 pommes, combien de pommes ont-ils acheté tout à fait?"
"At a roller derby, 4 teams are competing. Each team is made up of 10 members, and each member needs a pair of roller skates to compete in and another pair of skates as a backup. None of the skates have laces yet, so each member is offered 3 sets of laces per pair of skates. How many sets of laces have been handed out?","How many team members are there? ** There are a total of 4 teams * 10 members per team = <<4*10=40>>40 team members.
How many pairs of skates does each person receive? ** Each person receives 1 pair of competing roller skates + 1 pair of backup roller skates = <<1+1=2>>2 pairs of roller skates.
How many roller skates are there? ** So there are a total of 40 team members * 2 pairs of roller skates per team member = <<40*2=80>>80 roller skates.
How many sets of laces have been handed out? ** There were therefore 80 roller skates * 3 sets of laces per pair of roller skates = <<80*3=240>>240 sets of laces handed out.
#### 240","Dans un Derby Roller, 4 équipes sont en compétition. Chaque équipe est composée de 10 membres, et chaque membre a besoin d'une paire de patins à rouleaux pour rivaliser et une autre paire de patins en tant que sauvegarde. Aucun des patins n'a encore de lacets, donc chaque membre se voit offrir 3 ensembles de lacets par paire de patins. Combien d'ensembles de lacets ont été distribués?"
"Bucky earns money each weekend catching and selling fish. He wants to save up for a new video game, which costs $60. Last weekend he earned $35. He can earn $5 from trout and $4 from blue-gill. He caught five fish this Sunday. If 60% were trout, and the rest were blue-gill, how much more does he need to save before he can buy the game?","How much money does Bucky need to save? ** He is $25 short for the game because 60 - 35 = <<60-35=25>>25
How many trout did Bucky catch? ** He caught 3 trout because 5 x .6 = <<5*.6=3>>3
How many blue-gill did Bucky catch? ** He caught 2 blue-gill because 5 - 3 = <<5-3=2>>2
How much money did Bucky earn from the trout? ** He earned $15 from the trout because 3 x 5 = <<3*5=15>>15
How much money did Bucky earn from the blue-gill? ** He earned $8 from the blue-gill because 2 x 4 = <<2*4=8>>8
How much money did Bucky earn in total? ** He earned $23 total because 15 + 8 = <<15+8=23>>23
How much money is Bucky short? ** He is $2 short because 25 - 23 = <<25-23=2>>2
#### 2","Bucky gagne de l'argent chaque week-end à attraper et à vendre du poisson. Il veut économiser pour un nouveau jeu vidéo, ce qui coûte 60 $. Le week-end dernier, il a gagné 35 $. Il peut gagner 5 $ sur la truite et 4 $ de Blue-Gill. Il a attrapé cinq poissons ce dimanche. Si 60% étaient de la truite et que les autres étaient bleus, combien doit-il économiser avant de pouvoir acheter le jeu?"
"Rylee is bored and decides to count the number of leaves falling off the tree in her backyard. 7 leaves fall in the first hour. For the second and third hour, the leaves fall at a rate of 4 per hour. What is the average number of leaves which fell per hour?","How many leaves fell in the first hour? ** 7 leaves fell in the first hour.
How many leaves fell in the second hour? ** 4 leaves fell in the second hour.
How many leaves fell in the third hour? ** 4 leaves fell in the third hour.
How many leaves fell during the 3 hours? ** The total number of leaves that fell during the 3 hours is 7 + 4 + 4 = <<7+4+4=15>>15 leaves.
What is the average number of leaves which fell per hour? ** The average number of leaves that fell per hour is 15 leaves / 3 hours = <<15/3=5>>5 leaves per hour.
#### 5","Rylee s'ennuie et décide de compter le nombre de feuilles tombant de l'arbre dans son arrière-cour. 7 Les feuilles tombent dans la première heure. Pour la deuxième et la troisième heure, les feuilles tombent à un taux de 4 de l'heure. Quel est le nombre moyen de feuilles qui ont chuté par heure?"
"Libby is building an igloo in her backyard using bricks of snow. She builds her igloo in rows, using a total of 10 rows of bricks of snow. The bottom half of the igloo has 12 bricks of snow in each row while the top half of the igloo has 8 bricks of snow in each row. How many bricks of snow did Libby use for her igloo?","How many rows are in the bottom half of the igloo? ** In the bottom half of the igloo, there are 10 rows / 2 = <<10/2=5>>5 rows of bricks of snow.
How many bricks of snow are in the bottom half of the igloo? ** So in the bottom half of the igloo, there are 5 rows * 12 bricks of snow in each row = <<5*12=60>>60 bricks of snow.
How many bricks of snow are in the top half of the igloo? ** In the top half of the igloo, there are 5 rows * 8 bricks of snow in each row = <<5*8=40>>40 bricks of snow.
How many bricks of snow did Libby use for her igloo? ** There is therefore a total of 60 + 40 = <<60+40=100>>100 bricks of snow in the igloo.
#### 100","Libby construit un igloo dans sa cour à l'aide de briques de neige. Elle construit son igloo en rangées, en utilisant un total de 10 rangées de briques de neige. La moitié inférieure de l'igloo a 12 briques de neige dans chaque rangée tandis que la moitié supérieure de l'Igloo a 8 briques de neige dans chaque rangée. Combien de briques de neige a-t-elle utilisée pour son igloo?"
"In ten years, I'll be twice my brother's age. The sum of our ages will then be 45 years old. How old am I now?","Define a variable ** Let X be my age now.
How old will I be in ten years? ** In ten years, I'll be X+<<+10=10>>10 years old.
How old will my brother be in ten years? ** In ten years, my brother will be (X+10)*1/2 years old.
Write an equation ** In ten years, (X+10) + (X+10)*1/2 = 45.
Simplify ** So (X+10)*3/2 = 45.
Simplify ** X+10 = 45 * 2/3 = 30.
Simplify ** X = 30 - 10 = <<30-10=20>>20 years old.
#### 20","Dans dix ans, je serai deux fois l'âge de mon frère. La somme de nos âges aura alors 45 ans. Quel âge ai-je maintenant?"
"Haruto has tomato plants in his backyard. This year the plants grew 127 tomatoes. Birds had eaten 19 of the tomatoes. He picked the rest. If Haruto gave half of his tomatoes to his friend, how many tomatoes does he have left?","How many tomatoes does Haruto have left? ** After the birds ate 19 of the tomatoes Haruto has 127 - 19 = <<127-19=108>>108 tomatoes left.
How many tomatoes does Haruto have left? ** After giving half of his tomatoes to his friend, Haruto had 108 / 2 = <<108/2=54>>54 tomatoes.
#### 54","Haruto a des plants de tomates dans son jardin. Cette année, les plantes ont cultivé 127 tomates. Les oiseaux avaient mangé 19 des tomates. Il a choisi le reste. Si Haruto a donné la moitié de ses tomates à son ami, combien de tomates lui reste-t-il?"
"When it rains, the three holes in the garage roof leak water at different rates.  The largest hole leaks at a rate of 3 ounces of water  per minute.  The medium-sized hole leaks water at one-half the rate of the largest hole.  And the smallest hole leaks water at a rate of one-third the rate of the medium-sized hole.  When it rains, what is the combined amount of water, in ounces, that leak from all three holes over a 2-hour time period?","How many ounces does the medium-sized hole leak? ** The medium-sized hole leaks at a rate of one-half that of the largest hole, or 3/2=<<3/2=1.5>>1.5 ounces per minute.
How many ounces does the small-sized hole leak? ** The small-sized hole leaks at a rate of one-third that of the medium-sized hole, or 1.5/3=<<1.5/3=0.5>>0.5 ounces per minute.
How many ounces does the combined holes leak? ** Combined, the three holes leak at a rate of 3+1.5+0.5=<<3+1.5+0.5=5>>5 ounces per minute.
How many minutes are in two hours? ** Since one hour is 60 minutes, two hours is 2*60=<<2*60=120>>120 minutes.
How many ounces of water will the three holes leak in total? ** In total, over the two hours, the three holes will leak a combined 120*5=<<120*5=600>>600 ounces of water.
#### 600","Lorsqu'il pleut, les trois trous du toit de garage divulguent de l'eau à différents rythmes.  Le plus grand trou fuit à un rythme de 3 onces d'eau par minute.  Le trou de taille moyenne divulgue de l'eau à la moitié du taux du plus grand trou.  Et le plus petit trou fuient l'eau à un taux d'un tiers du taux du trou de taille moyenne.  Quand il pleut, quelle est la quantité combinée d'eau, en onces, qui fuit des trois trous sur une période de 2 heures?"
Robin likes to bake cupcakes for friends and to make her puppy North happy. Once Robin ate four cupcakes with chocolate sauce and twice as many cupcakes with buttercream frosting on her own. How many cupcakes did Robin eat?,"How many buttercream cupcakes did Robin eat? ** Robin ate twice as many buttercream cupcakes as chocolate sauce cupcakes, or 2 * 4 = <<2*4=8>>8.
How many cupcakes did Robin eat? ** So in total she ate 4 + 8 = <<4+8=12>>12 cupcakes.
#### 12",Robin aime faire des cupcakes pour des amis et rendre son chiot North heureux. Une fois que Robin a mangé quatre cupcakes avec de la sauce au chocolat et deux fois plus de cupcakes avec un glaçage au beurre seule. Combien de cupcakes Robin a-t-il mangé?
